422	3
423	4
424	3
425	0
426	0
427	16
428	0
429	5
430	15
431	3
432	5
433	13
434	10
435	4
436	21
437	8
438	4
439	4
440	9
441	10
442	5
443	3
444	5
445	13
446	16
447	20
448	9
449	25
450	3
451	5
452	4
453	3
454	7
455	4
456	9
457	13
458	15
459	7
460	13
461	4
462	9
463	13
464	5
465	7
466	13
467	5
468	0
469	23
470	9
471	4
472	18
473	4
474	14
475	9
476	3
477	3
478	15
479	23
480	7
481	16
482	3
483	0
484	4
485	18
486	4
487	2
488	9
489	4
490	5
491	3
492	6
493	0
494	3
495	7
496	13
497	12
498	7
499	7
500	6
501	4
502	4
503	3
504	7
505	3
506	15
507	0
508	9
509	8
510	4
511	12
512	14
513	2
514	4
515	3
516	4
517	12
518	4
519	4
520	7
521	0
522	12
523	0
524	13
525	3
526	4
527	23
528	5
529	4
530	7
531	4
532	0
533	10
534	2
535	4
536	15
537	9
538	4
539	3
540	4
541	23
542	5
543	15
544	17
545	9
546	4
547	7
548	4
549	0
550	15
551	5
552	27
553	3
554	3
555	15
556	13
557	6
558	0
559	25
560	3
561	3
562	3
563	21
564	3
565	6
566	7
567	9
568	16
569	8
570	16
571	18
572	16
573	3
574	3
575	5
576	0
577	3
578	4
579	8
580	3
581	15
582	0
583	4
584	4
585	13
586	4
587	23
588	3
589	10
590	4
591	4
592	22
593	4
594	3
595	4
596	7
597	13
598	3
599	3
600	7
601	23
602	15
603	2
604	6
605	25
606	4
607	9
608	13
609	19
610	0
611	3
612	3
613	4
614	23
615	4
616	12
617	15
618	8
619	6
620	3
621	5
622	18
623	9
624	15
625	7
626	0
627	23
628	3
629	4
630	2
631	12
632	4
633	13
634	4
635	16
636	5
637	13
638	4
639	4
640	17
641	15
642	18
643	5
644	3
645	6
646	14
647	4
648	9
649	13
650	9
651	4
652	2
653	5
654	3
655	4
656	12
657	4
658	0
659	3
660	4
661	6
662	4
663	2
664	4
665	5
666	6
667	0
668	4
669	4
670	0
671	15
672	4
673	9
674	15
675	5
676	0
677	2
678	4
679	0
680	6
681	21
682	18
683	18
684	23
685	9
686	4
687	0
688	10
689	2
690	5
691	9
692	4
693	12
694	4
695	4
696	4
697	13
698	3
699	21
700	2
701	5
702	4
703	14
704	5
705	23
706	3
707	3
708	25
709	2
710	3
711	7
712	9
713	3
714	13
715	9
716	2
717	13
718	23
719	18
720	17
721	15
722	5
723	18
724	15
725	4
726	15
727	15
728	4
729	2
730	7
731	7
732	2
733	24
734	13
735	2
736	9
737	3
738	15
739	15
740	19
741	13
742	0
743	0
744	3
745	16
746	4
747	4
748	19
749	8
750	17
751	5
752	4
753	8
754	3
755	10
756	5
757	3
758	9
759	9
760	3
761	3
762	4
763	4
764	5
765	4
766	3
767	4
768	15
769	4
770	9
771	15
772	5
773	18
774	0
775	16
776	9
777	4
778	9
779	0
780	3
781	5
782	10
783	11
784	3
785	2
786	8
787	0
788	13
789	0
790	0
791	18
792	7
793	14
794	4
795	4
796	13
797	16
798	6
799	6
800	16
801	18
802	3
803	18
804	5
805	2
806	0
807	2
808	4
809	3
810	15
811	4
812	3
813	10
814	22
815	23
816	2
817	3
818	6
819	3
820	4
821	4
822	25
823	4
824	3
825	7
826	23
827	3
828	3
829	3
830	4
831	2
832	12
833	12
834	7
835	4
836	10
837	4
838	3
839	6
840	7
841	21
842	4
843	6
844	0
845	6
846	3
847	7
848	0
849	4
850	4
851	14
852	15
853	4
854	3
855	4
856	4
857	17
858	15
859	15
860	8
861	0
862	6
863	4
864	0
865	8
866	9
867	5
868	4
869	4
870	14
871	2
872	18
873	23
874	4
875	9
876	18
877	4
878	17
879	0
880	4
881	0
882	0
883	4
884	3
885	3
886	9
887	16
888	12
889	0
890	7
891	5
892	4
893	3
894	18
895	4
896	0
897	18
898	17
899	2
900	15
901	23
902	4
903	9
904	9
905	4
906	15
907	5
908	18
909	3
910	4
911	10
912	13
913	7
914	4
915	11
916	4
917	5
918	4
919	6
920	4
921	3
922	13
923	6
924	15
925	5
926	15
927	5
928	15
929	4
930	11
931	4
932	0
933	2
934	5
935	0
936	3
937	4
938	5
939	2
940	6
941	13
942	15
943	4
944	5
945	3
946	8
947	14
948	3
949	2
950	13
951	5
952	14
953	3
954	14
955	6
956	9
957	3
958	4
959	10
960	5
961	5
962	3
963	4
964	15
965	26
966	12
967	15
968	10
969	8
970	23
971	15
972	4
973	16
974	7
975	4
976	23
977	13
978	5
979	12
980	4
981	9
982	18
983	18
984	3
985	3
986	5
987	7
988	13
989	18
990	10
991	9
992	18
993	7
994	14
995	14
996	16
997	0
998	11
999	13
1000	6
