678	20 
679	20 
680	21 
681	11 
682	18 
683	25 
684	1 
685	25 
686	6 
687	32 
688	31 
689	2 
690	16 
691	23 
692	21 
693	6 
694	1 
695	24 
696	26 
697	12 
698	10 
699	4 
700	5 
701	18 
702	18 
703	21 
704	3 
705	18 
706	14 
707	32 
708	30 
709	7 
710	19 
711	1 
712	14 
713	13 
714	11 
715	3 
716	14 
717	30 
718	5 
719	14 
720	10 
721	13 
722	16 
723	26 
724	23 
725	7 
726	28 
727	31 
728	11 
729	25 
730	22 
731	28 
732	14 
733	17 
734	18 
735	22 
736	8 
737	26 
738	6 
739	18 
740	32 
741	1 
742	9 
743	17 
744	6 
745	24 
746	6 
747	5 
748	18 
749	11 
750	20 
751	17 
752	31 
753	16 
754	12 
755	23 
756	30 
757	2 
758	5 
759	19 
760	11 
761	3 
762	11 
763	25 
764	13 
765	8 
766	16 
767	9 
768	9 
769	8 
770	5 
771	31 
772	7 
773	25 
774	4 
775	4 
776	15 
777	12 
778	32 
779	19 
780	1 
781	28 
782	9 
783	20 
784	3 
785	17 
786	24 
787	26 
788	32 
789	3 
790	8 
791	15 
792	17 
793	20 
794	11 
795	4 
796	1 
797	6 
798	6 
799	14 
800	26 
801	25 
802	31 
803	25 
804	12 
805	32 
806	30 
807	4 
808	25 
809	12 
810	27 
811	24 
812	19 
813	12 
814	13 
815	16 
816	16 
817	23 
818	10 
819	32 
820	12 
821	27 
822	27 
823	22 
824	7 
825	2 
826	18 
827	15 
828	19 
829	17 
830	1 
831	30 
832	9 
833	29 
834	14 
835	3 
836	28 
837	5 
838	19 
839	9 
840	24 
841	20 
842	8 
843	28 
844	9 
845	30 
846	8 
847	3 
848	32 
849	18 
850	3 
851	25 
852	5 
853	24 
854	3 
855	21 
856	14 
857	4 
858	6 
859	20 
860	22 
861	19 
862	31 
863	30 
864	17 
865	14 
866	13 
867	28 
868	15 
869	19 
870	9 
871	20 
872	7 
873	30 
874	13 
875	30 
876	27 
877	13 
878	11 
879	28 
880	1 
881	22 
882	14 
883	1 
884	22 
885	11 
886	23 
887	31 
888	12 
889	5 
890	14 
891	13 
892	2 
893	32 
894	29 
895	22 
896	15 
897	20 
898	20 
899	6 
900	30 
901	25 
902	5 
903	1 
904	20 
905	7 
906	23 
907	29 
908	21 
909	2 
910	28 
911	13 
912	21 
913	8 
914	32 
915	18 
916	27 
917	17 
918	11 
919	24 
920	29 
921	19 
922	3 
923	32 
924	28 
925	20 
926	5 
927	27 
928	14 
929	2 
930	1 
931	17 
932	19 
933	17 
934	22 
935	24 
936	23 
937	8 
938	6 
939	11 
940	1 
941	14 
942	26 
943	30 
944	14 
945	10 
946	9 
947	3 
948	31 
949	21 
950	6 
951	32 
952	28 
953	19 
954	9 
955	3 
956	19 
957	6 
958	13 
959	11 
960	18 
961	12 
962	7 
963	17 
964	12 
965	32 
966	20 
967	23 
968	14 
969	28 
970	12 
971	30 
972	20 
973	12 
974	2 
975	30 
976	27 
977	8 
978	12 
979	7 
980	17 
981	12 
982	5 
983	14 
984	20 
985	14 
986	30 
987	6 
988	14 
989	14 
990	3 
991	6 
992	17 
993	5 
994	6 
995	14 
996	28 
997	6 
998	14 
999	7 
1000	30 
